# Frequency (Hz), ASD (strain/sqrt(Hz))
1.587250000000000000e+03,3.033782018101009732e-25
1.587500000000000000e+03,2.138147862283387245e-25
1.587750000000000000e+03,2.141661700520645116e-25
1.588000000000000000e+03,1.757478574444104066e-25
1.588250000000000000e+03,3.325850093828013538e-25
1.588500000000000000e+03,5.597176508943712767e-25
1.588750000000000000e+03,5.999573046885516297e-25
1.589000000000000000e+03,1.906976319796156580e-25
1.589250000000000000e+03,2.865201260504744271e-25
1.589500000000000000e+03,6.044598025688885703e-25
1.589750000000000000e+03,5.923089559781760413e-25
1.590000000000000000e+03,3.058587986671574774e-25
1.590250000000000000e+03,3.868165142709257283e-25
1.590500000000000000e+03,4.785284141489358798e-25
1.590750000000000000e+03,9.629998384906910543e-25
1.591000000000000000e+03,4.971517815011199103e-25
1.591250000000000000e+03,2.446775219692901384e-25
1.591500000000000000e+03,6.593695532126184782e-25
1.591750000000000000e+03,6.833808858780397417e-25
1.592000000000000000e+03,5.485794977676961160e-25
1.592250000000000000e+03,2.060370550100037762e-25
1.592500000000000000e+03,1.761848422448469344e-25
1.592750000000000000e+03,3.347737161909456012e-25
1.593000000000000000e+03,5.535425572617162128e-25
1.593250000000000000e+03,6.155946661343387106e-25
1.593500000000000000e+03,2.244709699087764454e-25
1.593750000000000000e+03,9.669940251991211638e-25
1.594000000000000000e+03,1.721106911841203652e-24
1.594250000000000000e+03,5.552467338406532939e-25
1.594500000000000000e+03,4.574891126299895770e-25
1.594750000000000000e+03,2.353769158839588561e-25
1.595000000000000000e+03,5.332934678468565813e-25
1.595250000000000000e+03,9.214361215275091468e-25
1.595500000000000000e+03,9.678444294733510397e-25
1.595750000000000000e+03,5.875341358347446939e-25
1.596000000000000000e+03,2.087211389817663038e-25
1.596250000000000000e+03,7.110849269517465312e-25
1.596500000000000000e+03,5.335573010593366201e-25
1.596750000000000000e+03,2.505199338344611287e-25
1.597000000000000000e+03,2.797109896232544849e-25
1.597250000000000000e+03,2.685945526318209354e-25
1.597500000000000000e+03,4.130437318315550390e-25
1.597750000000000000e+03,5.920333003358715944e-25
1.598000000000000000e+03,5.795586709420489867e-25
1.598250000000000000e+03,2.657746287053585887e-25
1.598500000000000000e+03,5.406628612310459663e-25
1.598750000000000000e+03,1.781547684391160330e-25
1.599000000000000000e+03,4.769758530104502890e-25
1.599250000000000000e+03,7.883551781959557222e-25
1.599500000000000000e+03,4.023861375402725946e-25
1.599750000000000000e+03,3.525425687746375286e-25
1.600000000000000000e+03,2.348593197829524765e-25
1.600250000000000000e+03,4.165493814797263735e-25
1.600500000000000000e+03,5.055286539604185644e-25
1.600750000000000000e+03,4.876587839415810892e-25
1.601000000000000000e+03,5.592420299285807996e-25
1.601250000000000000e+03,7.390932376302545917e-25
1.601500000000000000e+03,6.579391548430561178e-25
1.601750000000000000e+03,7.195715024608827950e-25
1.602000000000000000e+03,4.477436043882266748e-25
1.602250000000000000e+03,5.026487947581107650e-25
1.602500000000000000e+03,4.434300032884978137e-25
1.602750000000000000e+03,4.611315075356868529e-25
1.603000000000000000e+03,9.416498871103476270e-26
1.603250000000000000e+03,6.100459682985952453e-25
1.603500000000000000e+03,2.216865330807448026e-25
1.603750000000000000e+03,4.914548402682764299e-25
1.604000000000000000e+03,3.490616428957370768e-25
1.604250000000000000e+03,5.911330083056984486e-25
1.604500000000000000e+03,4.006656408718992923e-25
1.604750000000000000e+03,3.801723425859759310e-25
1.605000000000000000e+03,6.629717618648573809e-25
1.605250000000000000e+03,4.468898937917304584e-25
1.605500000000000000e+03,4.947017841540422867e-25
1.605750000000000000e+03,2.759530464474180350e-25
1.606000000000000000e+03,2.468456944687934066e-25
1.606250000000000000e+03,3.351146193378942549e-25
1.606500000000000000e+03,3.307687162685448022e-25
1.606750000000000000e+03,4.789510382688257397e-25
1.607000000000000000e+03,6.164305161563984486e-25
1.607250000000000000e+03,8.740763616493945680e-25
1.607500000000000000e+03,6.177063843280210017e-25
1.607750000000000000e+03,2.284463555872500804e-25
1.608000000000000000e+03,2.671924351931065829e-25
1.608250000000000000e+03,5.614081098735960270e-26
1.608500000000000000e+03,7.369661635898529082e-25
1.608750000000000000e+03,7.471828994835684231e-25
1.609000000000000000e+03,1.599972154497149589e-24
1.609250000000000000e+03,1.049548474843525620e-24
1.609500000000000000e+03,1.474587648126802658e-25
1.609750000000000000e+03,5.818269133215259792e-25
1.610000000000000000e+03,4.742956644326118035e-25
1.610250000000000000e+03,9.090287348255920715e-26
1.610500000000000000e+03,4.243202131581318700e-25
1.610750000000000000e+03,4.889353355465288410e-25
1.611000000000000000e+03,5.354864055118786371e-25
1.611250000000000000e+03,4.560203751515899597e-25
1.611500000000000000e+03,4.980955583851515738e-25
1.611750000000000000e+03,3.443118228640715257e-25
1.612000000000000000e+03,2.904324764291513663e-25
1.612250000000000000e+03,3.066738891077644611e-25
1.612500000000000000e+03,8.425240658071365323e-25
1.612750000000000000e+03,1.782440950702453048e-25
1.613000000000000000e+03,5.263912363772912599e-25
1.613250000000000000e+03,6.671022757778557982e-25
1.613500000000000000e+03,4.270243483640967499e-25
1.613750000000000000e+03,4.581360681952807931e-25
1.614000000000000000e+03,3.397211658417704773e-25
1.614250000000000000e+03,3.368069510726283922e-25
1.614500000000000000e+03,3.566102282238454174e-25
1.614750000000000000e+03,8.682139544007673740e-26
1.615000000000000000e+03,2.609944420323530524e-25
1.615250000000000000e+03,3.660844891645880955e-25
1.615500000000000000e+03,1.010884987031403609e-25
1.615750000000000000e+03,6.242915734993063894e-25
1.616000000000000000e+03,3.919336683626540676e-25
1.616250000000000000e+03,9.274011375929973516e-25
1.616500000000000000e+03,1.095170804488507001e-24
1.616750000000000000e+03,6.373262554468140404e-25
1.617000000000000000e+03,2.638529564220047752e-25
1.617250000000000000e+03,1.468510310887929877e-25
1.617500000000000000e+03,6.945856683645142167e-26
1.617750000000000000e+03,3.943439251928055727e-25
1.618000000000000000e+03,6.589628457207309433e-25
1.618250000000000000e+03,7.413487225488589058e-25
1.618500000000000000e+03,6.742816081211428963e-25
1.618750000000000000e+03,6.347551132762320618e-25
1.619000000000000000e+03,5.979628121711700094e-25
1.619250000000000000e+03,6.533322659459474257e-25
1.619500000000000000e+03,6.504970495169850808e-25
1.619750000000000000e+03,5.921121009843476697e-25
1.620000000000000000e+03,7.285598131085288928e-25
1.620250000000000000e+03,5.606807467858938275e-25
1.620500000000000000e+03,9.053483442554122815e-25
1.620750000000000000e+03,6.804316941975892928e-25
1.621000000000000000e+03,1.815665913532501421e-25
1.621250000000000000e+03,5.785352557447836366e-25
1.621500000000000000e+03,3.491213437313331714e-25
1.621750000000000000e+03,6.627813310813519985e-26
1.622000000000000000e+03,4.954403630110484321e-25
1.622250000000000000e+03,1.030973202632395218e-24
1.622500000000000000e+03,1.217643578918977669e-24
1.622750000000000000e+03,5.022322986361616108e-25
1.623000000000000000e+03,1.093950447787169869e-25
1.623250000000000000e+03,4.558514450513331974e-25
1.623500000000000000e+03,3.765987043666884680e-25
1.623750000000000000e+03,2.073204718134852512e-25
1.624000000000000000e+03,2.812869191056443402e-25
1.624250000000000000e+03,1.815945705012346789e-25
1.624500000000000000e+03,9.176967527803134458e-25
1.624750000000000000e+03,7.637465020039140853e-25
1.625000000000000000e+03,4.376239911105042659e-25
1.625250000000000000e+03,5.468130191227129725e-25
1.625500000000000000e+03,3.901993092685307400e-25
1.625750000000000000e+03,5.011813728347697507e-25
1.626000000000000000e+03,8.740356144809120352e-25
1.626250000000000000e+03,3.031534749441169568e-25
1.626500000000000000e+03,4.211768850020367362e-25
1.626750000000000000e+03,3.233075260154335731e-25
1.627000000000000000e+03,3.957194265634265649e-25
1.627250000000000000e+03,2.706380057325278636e-25
1.627500000000000000e+03,5.405465899325863400e-25
1.627750000000000000e+03,5.637033216425952091e-25
1.628000000000000000e+03,4.992008408441224726e-25
1.628250000000000000e+03,4.012702179821368102e-25
1.628500000000000000e+03,2.713957189011643308e-25
1.628750000000000000e+03,2.730169121164013850e-25
1.629000000000000000e+03,2.895934892175644693e-25
1.629250000000000000e+03,5.923528089169813036e-25
1.629500000000000000e+03,7.661164793089529482e-25
1.629750000000000000e+03,4.983819585624789358e-25
1.630000000000000000e+03,3.752214664947561166e-25
1.630250000000000000e+03,2.240868260153905471e-25
1.630500000000000000e+03,3.464310207399569265e-25
1.630750000000000000e+03,2.617207331995836991e-25
1.631000000000000000e+03,6.750319621273237922e-25
1.631250000000000000e+03,9.196981714033462556e-25
1.631500000000000000e+03,4.468579662389116203e-25
1.631750000000000000e+03,6.497537015926276155e-25
1.632000000000000000e+03,6.363735126945439998e-25
1.632250000000000000e+03,2.907092374735198966e-25
1.632500000000000000e+03,2.027683879181920307e-25
1.632750000000000000e+03,5.468539334846866668e-25
1.633000000000000000e+03,1.074181089937594252e-25
1.633250000000000000e+03,4.276420384229622355e-25
1.633500000000000000e+03,2.666969406378480006e-25
1.633750000000000000e+03,8.055950599567587997e-25
1.634000000000000000e+03,7.818458760862239081e-25
1.634250000000000000e+03,6.816862816387656699e-25
1.634500000000000000e+03,2.714850138003275724e-25
1.634750000000000000e+03,2.553791132112157371e-25
1.635000000000000000e+03,3.653911211821709281e-25
1.635250000000000000e+03,1.753879196525545705e-25
1.635500000000000000e+03,6.072433466615901252e-25
1.635750000000000000e+03,3.894042933580778368e-25
1.636000000000000000e+03,2.522845375538987304e-25
1.636250000000000000e+03,3.380480912302922502e-25
1.636500000000000000e+03,4.892285100687603223e-25
1.636750000000000000e+03,6.744602665288108986e-25
1.637000000000000000e+03,6.579290716705836600e-25
1.637250000000000000e+03,4.315378060617188424e-25
1.637500000000000000e+03,5.453217173273379542e-25
1.637750000000000000e+03,4.535333512860449102e-25
1.638000000000000000e+03,2.749470418272871673e-25
1.638250000000000000e+03,7.379549718495655741e-25
1.638500000000000000e+03,4.537246118424913749e-25
1.638750000000000000e+03,5.630280010898916822e-25
1.639000000000000000e+03,5.978189033481482338e-25
1.639250000000000000e+03,8.518800346217240063e-25
1.639500000000000000e+03,1.000279759511683806e-24
1.639750000000000000e+03,8.367653185881936671e-25
1.640000000000000000e+03,2.453886557065357846e-25
1.640250000000000000e+03,4.155678601502101814e-25
1.640500000000000000e+03,7.540603922743906776e-25
1.640750000000000000e+03,8.164960715159340272e-25
1.641000000000000000e+03,1.235105619319426962e-24
1.641250000000000000e+03,7.475428451370805190e-25
1.641500000000000000e+03,6.500022430401373320e-25
1.641750000000000000e+03,6.423309171599116956e-25
1.642000000000000000e+03,7.962996074839695610e-25
1.642250000000000000e+03,6.621471198441222417e-25
1.642500000000000000e+03,1.315858386496054205e-25
1.642750000000000000e+03,3.196759836372561532e-25
1.643000000000000000e+03,3.132100907921853336e-25
1.643250000000000000e+03,3.749896556588936905e-25
1.643500000000000000e+03,2.889870955335451089e-25
1.643750000000000000e+03,1.424758150047958387e-25
1.644000000000000000e+03,6.760501303165677244e-25
1.644250000000000000e+03,6.740984597317306152e-25
1.644500000000000000e+03,4.133842470034449452e-25
1.644750000000000000e+03,1.312514377659604036e-25
1.645000000000000000e+03,1.431583760743549799e-25
1.645250000000000000e+03,1.183455592002857527e-25
1.645500000000000000e+03,2.548980843506223038e-25
1.645750000000000000e+03,5.471630055816842706e-25
1.646000000000000000e+03,3.005861813484664480e-25
1.646250000000000000e+03,6.612633026672935053e-26
1.646500000000000000e+03,3.082462341566538042e-25
1.646750000000000000e+03,3.466100869977860855e-25
1.647000000000000000e+03,3.997510349652358799e-25
1.647250000000000000e+03,4.173378361357720655e-25
1.647500000000000000e+03,6.119534472487567173e-25
1.647750000000000000e+03,4.207074198225755959e-25
1.648000000000000000e+03,2.060910968259651413e-25
1.648250000000000000e+03,2.237812507548968851e-25
1.648500000000000000e+03,5.244998103655491453e-25
1.648750000000000000e+03,5.530093624691918944e-25
1.649000000000000000e+03,2.877504751968931392e-25
1.649250000000000000e+03,9.357889835838903301e-26
1.649500000000000000e+03,3.797310792024229416e-25
1.649750000000000000e+03,5.220765124639242327e-25
1.650000000000000000e+03,4.193464367371235949e-25
1.650250000000000000e+03,6.348785561357360325e-25
1.650500000000000000e+03,6.717010029316689355e-25
1.650750000000000000e+03,4.099721599421393106e-25
1.651000000000000000e+03,3.449135212302157427e-25
1.651250000000000000e+03,6.900406180178912717e-25
1.651500000000000000e+03,5.639495593111855982e-25
1.651750000000000000e+03,2.990084727368601994e-25
1.652000000000000000e+03,2.654186801777209850e-25
1.652250000000000000e+03,2.459363296143206077e-25
1.652500000000000000e+03,1.817275602759234890e-25
1.652750000000000000e+03,2.380230343007836249e-25
1.653000000000000000e+03,1.398487094018869099e-25
1.653250000000000000e+03,2.236632888741210128e-25
1.653500000000000000e+03,2.143559796258604806e-25
1.653750000000000000e+03,5.964867842529947502e-25
1.654000000000000000e+03,7.024943437088376804e-25
1.654250000000000000e+03,7.877360218796403511e-25
1.654500000000000000e+03,8.288285727621672949e-26
1.654750000000000000e+03,2.316375176591197144e-25
1.655000000000000000e+03,5.198653379374664377e-25
1.655250000000000000e+03,3.587580727065017946e-25
1.655500000000000000e+03,1.098206589729028886e-25
1.655750000000000000e+03,1.959754538072513748e-25
1.656000000000000000e+03,8.337921817907093935e-25
1.656250000000000000e+03,7.153447287892861847e-25
1.656500000000000000e+03,8.254521894341121735e-25
1.656750000000000000e+03,6.092588205728461269e-25
1.657000000000000000e+03,5.059736349863032185e-25
1.657250000000000000e+03,1.032990281517649463e-24
1.657500000000000000e+03,6.781240507920152844e-25
1.657750000000000000e+03,1.228735049337223876e-25
1.658000000000000000e+03,3.168561407726421609e-25
1.658250000000000000e+03,1.034729752086647377e-25
1.658500000000000000e+03,5.517015267468269643e-25
1.658750000000000000e+03,6.398043511087830150e-25
1.659000000000000000e+03,3.728297030555947869e-25
1.659250000000000000e+03,6.372570568174092961e-25
1.659500000000000000e+03,6.932922693967434796e-25
1.659750000000000000e+03,9.646297620440981774e-25
1.660000000000000000e+03,2.919661754972979564e-25
1.660250000000000000e+03,6.797156572413570779e-25
1.660500000000000000e+03,5.927339287694135027e-25
1.660750000000000000e+03,2.054468995339946394e-25
1.661000000000000000e+03,3.299514763047586119e-25
1.661250000000000000e+03,7.309151612539754763e-25
1.661500000000000000e+03,6.840553277740366364e-25
1.661750000000000000e+03,6.567870311963681565e-25
1.662000000000000000e+03,8.578509138519235596e-25
1.662250000000000000e+03,8.627538516254585494e-25
1.662500000000000000e+03,5.552970781731838796e-25
1.662750000000000000e+03,3.409277001074122905e-25
1.663000000000000000e+03,5.153527726182290532e-25
1.663250000000000000e+03,4.497490135560435844e-25
1.663500000000000000e+03,5.592322670609469710e-25
1.663750000000000000e+03,6.072179089815612960e-25
1.664000000000000000e+03,9.106648302586824481e-25
1.664250000000000000e+03,9.740776268159668890e-25
1.664500000000000000e+03,7.648063590062569739e-25
1.664750000000000000e+03,4.081009143982981429e-25
1.665000000000000000e+03,6.236530995460069742e-25
1.665250000000000000e+03,6.298919685484334158e-25
1.665500000000000000e+03,6.255092199916001159e-25
1.665750000000000000e+03,1.660306302081958595e-25
1.666000000000000000e+03,7.064700558227281782e-26
1.666250000000000000e+03,7.167543716420450444e-25
1.666500000000000000e+03,5.991781001666683592e-25
